Node ID,Label,Parent,Children,Synonyms
http://identifiers.org/hgnc/20323,SMOC2,gene,,
http://identifiers.org/hgnc/14240,SMPD3,gene,,
http://identifiers.org/hgnc/11132,SNAP25,gene,,
http://identifiers.org/hgnc/11141,SNCG,gene,,
http://identifiers.org/hgnc/37462,SNHG14,gene,,
http://identifiers.org/hgnc/13741,SNTG2,gene,,
http://identifiers.org/hgnc/19383,SOCS1,gene,,
http://identifiers.org/hgnc/11185,SORL1,gene,,
http://identifiers.org/hgnc/1119,SOX10,gene,,BST2
http://identifiers.org/hgnc/11190,SOX10,protein,,SRY-box transcription factor 10
https://purl.org/ccf/ASCTB-TEMP_sox10,SOX10,gene,,
http://identifiers.org/hgnc/11191,SOX11,gene,,
http://identifiers.org/hgnc/18122,SOX17,gene,,
https://purl.org/ccf/ASCTB-TEMP_sox17,SOX17,gene,,
http://identifiers.org/hgnc/11195,SOX2,protein,,
http://identifiers.org/hgnc/20209,SOX2-OT,gene,,
http://identifiers.org/hgnc/11200,SOX4,gene,,SOX4+
http://identifiers.org/hgnc/11201,SOX5,gene,,
http://identifiers.org/hgnc/16421,SOX6,gene,,
http://identifiers.org/hgnc/11204,SOX9,protein,,"SOX9+, SOx9"
https://purl.org/ccf/ASCTB-TEMP_sox9,SOX9,protein,,
http://identifiers.org/hgnc/11219,SPARC,protein,,
http://identifiers.org/hgnc/11220,SPARCL1,protein,,
http://identifiers.org/hgnc/17257,SPDEF,gene,,
http://identifiers.org/hgnc/30619,SPHKAP,gene,,
http://identifiers.org/hgnc/11241,SPI1,gene,,
http://identifiers.org/hgnc/11245,SPINK2,gene,,
https://purl.org/ccf/ASCTB-TEMP_spink2,SPINK2,gene,,
http://identifiers.org/hgnc/15464,SPINK5,gene,,
http://identifiers.org/hgnc/11252,SPON1,gene,,
http://identifiers.org/hgnc/11255,SPP1,gene,,
http://identifiers.org/hgnc/11272,SPTA1,gene,,
http://identifiers.org/hgnc/24045,SPTSSB,gene,,
http://identifiers.org/hgnc/17382,SRGAP1,gene,,
http://identifiers.org/hgnc/9361,SRGN,gene,,
http://identifiers.org/hgnc/11309,SRPX,gene,,
http://identifiers.org/hgnc/11326,SSR4,gene,,
http://identifiers.org/hgnc/11329,SST,protein,,"Somatostatin, somatostatin SST"
http://identifiers.org/hgnc/18695,ST18,gene,,
http://identifiers.org/hgnc/23317,ST8SIA6,gene,,
http://identifiers.org/hgnc/18628,STAB1,gene,,
http://identifiers.org/hgnc/18629,STAB2,protein,,
http://identifiers.org/hgnc/11353,STAC,gene,,
http://identifiers.org/hgnc/11362,STAT1,gene,,
http://identifiers.org/hgnc/11373,STC1,gene,,
http://identifiers.org/hgnc/11374,STC2,gene,,
http://identifiers.org/hgnc/11395,STK17A,gene,,
http://identifiers.org/hgnc/28317,STK32A,gene,,
http://identifiers.org/hgnc/14217,STK32B,gene,,
http://identifiers.org/hgnc/14271,STK32B,gene,,RASSF3
http://identifiers.org/hgnc/3383,STOM,gene,,
http://identifiers.org/hgnc/30652,STON2,gene,,
http://identifiers.org/hgnc/20391,SULF1,gene,,
http://identifiers.org/hgnc/30670,SV2C,gene,,
http://identifiers.org/hgnc/15985,SVEP1,gene,,
http://identifiers.org/hgnc/11480,SVIL,gene,,
http://identifiers.org/hgnc/11491,SYK,gene,,
http://identifiers.org/hgnc/17732,SYNPO2,gene,,
http://identifiers.org/hgnc/11509,SYT1,gene,,
http://identifiers.org/hgnc/19266,SYT10,gene,,
http://identifiers.org/hgnc/11510,SYT2,protein,,
https://purl.org/ccf/ASCTB-TEMP_syt2,SYT2,gene,,
http://identifiers.org/hgnc/18638,SYT6,gene,,
http://identifiers.org/hgnc/19265,SYT9,gene,,
http://identifiers.org/hgnc/9475,Serine protease 1,gene,,PRSS1
http://identifiers.org/hgnc/11506,Synaptophysin,protein,,"SYP, synaptophysin"
https://purl.org/ccf/ASCTB-TEMP_synaptophysin,Synaptophysin,protein,,synaptophysin
http://identifiers.org/hgnc/11599,T-bet,protein,,"TBX21, T-box transcription factor 21"
http://identifiers.org/hgnc/11517,TAC1,gene,,
http://identifiers.org/hgnc/11521,TAC3,gene,,
http://identifiers.org/hgnc/11526,TACR1,protein,,tachykinin receptor 1
http://identifiers.org/hgnc/11528,TACR3,protein,,tachykinin receptor 3
http://identifiers.org/hgnc/11530,TACSTD2,gene,,
http://identifiers.org/hgnc/21587,TAFA1,gene,,
http://identifiers.org/hgnc/21591,TAFA4,gene,,
http://identifiers.org/hgnc/11553,TAGLN,protein,,
https://purl.org/ccf/ASCTB-TEMP_tagln,TAGLN,gene,,
http://identifiers.org/hgnc/11592,TBX-1,protein,,TBX1
http://identifiers.org/hgnc/11595,TBX18,gene,,
http://identifiers.org/hgnc/11602,TBX3,gene,,
http://identifiers.org/hgnc/11632,TCF21,gene,,
http://identifiers.org/hgnc/11634,TCF4,protein,,
http://identifiers.org/hgnc/11639,TCF7,gene,,
http://identifiers.org/hgnc/11641,TCF7L2,gene,,
http://identifiers.org/hgnc/11648,TCL1A,gene,,TCL1A+
https://purl.org/ccf/ASCTB-TEMP_tcrab,TCRab,protein,,
http://identifiers.org/hgnc/12252,TCRd,protein,,"TRD, TCRdelta"
http://identifiers.org/hgnc/12271,TCRg,protein,,"TRG, TCRgamma, TCRgamma/delta"
http://identifiers.org/hgnc/11701,TDGF1,gene,,CRIPTO
http://identifiers.org/hgnc/11724,TEK,gene,,
http://identifiers.org/hgnc/18345,TENT5A,gene,,
http://identifiers.org/hgnc/29109,TESPA1,gene,,
http://identifiers.org/hgnc/11740,TF,gene,,
http://identifiers.org/hgnc/11742,TFAP2A,gene,,
http://identifiers.org/hgnc/11743,TFAP2B,gene,,
http://identifiers.org/hgnc/11744,TFAP2C,gene,,
http://identifiers.org/hgnc/15581,TFAP2D,gene,,
http://identifiers.org/hgnc/11756,TFF2,gene,,
http://identifiers.org/hgnc/11757,TFF3,gene,,
http://identifiers.org/hgnc/11760,TFPI,gene,,
http://identifiers.org/hgnc/11761,TFPI2,gene,,
http://identifiers.org/hgnc/11764,TG,gene,,
https://purl.org/ccf/ASCTB-TEMP_tgf-ri,TGF-β-RI,lipids,,
https://purl.org/ccf/ASCTB-TEMP_tgf-rii,TGF-β-RII,lipids,,
http://identifiers.org/hgnc/11765,TGFA,gene,,
http://identifiers.org/hgnc/11773,TGFBR2,gene,,
http://identifiers.org/hgnc/11782,TH,protein,,
http://identifiers.org/hgnc/21569,THEMIS,gene,,
http://identifiers.org/hgnc/29348,THSD7B,gene,,
http://identifiers.org/hgnc/11802,TIA-1,protein,,TIA1
http://identifiers.org/hgnc/11809,TIE1,gene,,
http://identifiers.org/hgnc/26838,TIGIT,gene,,
http://identifiers.org/hgnc/14599,TINAG,gene,,
http://identifiers.org/hgnc/16112,TLDC2,gene,,
http://identifiers.org/hgnc/11843,TLL1,gene,,
http://identifiers.org/hgnc/11853,TM4SF1,gene,,
http://identifiers.org/hgnc/25436,TMEM132C,gene,,
http://identifiers.org/hgnc/33705,TMEM207,gene,,
http://identifiers.org/hgnc/27220,TMEM213,gene,,
http://identifiers.org/hgnc/37219,TMEM233,gene,,
http://identifiers.org/hgnc/26086,TMEM255A,gene,,
http://identifiers.org/hgnc/28324,TMIGD2,gene,,
http://identifiers.org/hgnc/5318,TNC,gene,,
http://identifiers.org/hgnc/11892,TNF,gene,,
http://identifiers.org/hgnc/18153,TNFRSF13B,gene,,
http://identifiers.org/hgnc/11913,TNFRSF17,gene,,
http://identifiers.org/hgnc/11910,TNFRSF25,gene,,
http://identifiers.org/hgnc/11918,TNFRSF4,gene,,
http://identifiers.org/hgnc/11924,TNFRSF9,protein,,
http://identifiers.org/hgnc/11925,TNFSF10,gene,,
http://identifiers.org/hgnc/11946,TNNI2,gene,,
http://identifiers.org/hgnc/11950,TNNT3,gene,,
https://purl.org/ccf/ASCTB-TEMP_tp53i3,TP53I3,gene,,
http://identifiers.org/hgnc/15979,TP63,protein,,
http://identifiers.org/hgnc/20692,TPH2,gene,,
http://identifiers.org/hgnc/12011,TPM2,gene,,
https://purl.org/ccf/ASCTB-TEMP_tppp3,TPPP3,gene,,
http://identifiers.org/hgnc/12019,TPSAB1,gene,,
http://identifiers.org/hgnc/14120,TPSB2,gene,,
http://identifiers.org/hgnc/27013,TRABD2A,gene,,
http://identifiers.org/hgnc/12029,TRAC,protein,,
http://identifiers.org/hgnc/12046,TRAJ18,protein,,
http://identifiers.org/hgnc/12053,TRAJ24,protein,,
http://identifiers.org/hgnc/30698,TRAT1,gene,,
http://identifiers.org/hgnc/12104,TRAV11,protein,,
http://identifiers.org/hgnc/12156,TRBC1,gene,,
http://identifiers.org/hgnc/12253,TRDC,gene,,
http://identifiers.org/hgnc/12261,TRDN,gene,,
http://identifiers.org/hgnc/12276,TRGC2,gene,,
http://identifiers.org/hgnc/12287,TRGV2+,gene,,TRGV2
http://identifiers.org/hgnc/30748,TRHDE,gene,,
http://identifiers.org/hgnc/16379,TRIM22,gene,,
https://purl.org/ccf/ASCTB-TEMP_trp,TRP,gene,,
http://identifiers.org/hgnc/12335,TRPC3,gene,,
http://identifiers.org/hgnc/12337,TRPC5,gene,,
http://identifiers.org/hgnc/12338,TRPC6,protein,,
http://identifiers.org/hgnc/20754,TRPC7,gene,,
http://identifiers.org/hgnc/7146,TRPM1,gene,,
http://identifiers.org/hgnc/12339,TRPM2,gene,,
http://identifiers.org/hgnc/17992,TRPM3,gene,,
http://identifiers.org/hgnc/14323,TRPM5,gene,,
http://identifiers.org/hgnc/17995,TRPM6,gene,,
http://identifiers.org/hgnc/12716,TRPV1,protein,,
http://identifiers.org/hgnc/18082,TRPV2,protein,,
http://identifiers.org/hgnc/18083,TRPV4,gene,,
http://identifiers.org/hgnc/3145,TRPV5,gene,,
http://identifiers.org/hgnc/10669,TSHZ1,gene,,
http://identifiers.org/hgnc/13010,TSHZ2,gene,,
http://identifiers.org/hgnc/30743,TSLP,protein,,
http://identifiers.org/hgnc/20657,TSPAN1,gene,,
http://identifiers.org/hgnc/21641,TSPAN12,gene,,
http://identifiers.org/hgnc/20660,TSPAN18,gene,,
http://identifiers.org/hgnc/21256,TSPO2,gene,,
http://identifiers.org/hgnc/19739,TTC6,gene,,
http://identifiers.org/hgnc/12405,TTR,gene,,
http://identifiers.org/hgnc/20766,TUBA1A,protein,,
http://identifiers.org/hgnc/20772,TUBB3,gene,,
http://identifiers.org/hgnc/20771,TUBB4B,gene,,
http://identifiers.org/hgnc/12441,TYMS,gene,,
http://identifiers.org/hgnc/12449,TYROBP,gene,,
http://identifiers.org/hgnc/24757,TYW3,gene,,
http://identifiers.org/hgnc/9623,Thymosin alpha-1,protein,,PTMA
http://identifiers.org/hgnc/11881,Thymosin beta-4,protein,,TMSB4X
http://identifiers.org/hgnc/12008,Tryptophan hydroxylase 1,gene,,TPH1
http://identifiers.org/hgnc/12524,UGCG,gene,,
http://identifiers.org/hgnc/12556,UHRF1,gene,,
http://identifiers.org/hgnc/12559,UMOD,gene,,
http://identifiers.org/hgnc/12560,UMODL1,gene,,
http://identifiers.org/hgnc/12568,UNC5B,gene,,
http://identifiers.org/hgnc/12577,UPK1A,gene,,
http://identifiers.org/hgnc/40603,UPK1A,gene,,UPK1A-AS1
http://identifiers.org/hgnc/12578,UPK1B,gene,,
http://identifiers.org/hgnc/12580,UPK3A,gene,,
http://identifiers.org/hgnc/21444,UPK3B,gene,,
https://purl.org/ccf/ASCTB-TEMP_ulex-,Ulex+,protein,,
http://identifiers.org/hgnc/10936,VAChT,protein,,SLC18A3
http://identifiers.org/hgnc/25723,VASH2,gene,,
http://identifiers.org/hgnc/29315,VAT1L,gene,,
http://identifiers.org/hgnc/12659,VAV3,gene,,
http://identifiers.org/hgnc/2464,VCAN,gene,,VCAN+
http://identifiers.org/hgnc/12680,VEGF,protein,,VEGFA
http://identifiers.org/hgnc/3708,VEGFD,gene,,
http://identifiers.org/hgnc/25735,VEPH1,gene,,
http://identifiers.org/hgnc/24327,VGLL3,gene,,
http://identifiers.org/hgnc/12692,VIM,protein,,"Vimentin, vimentin"
http://identifiers.org/hgnc/12693,VIP,protein,,vasoactive intestinal polypeptide
http://identifiers.org/hgnc/12695,VIPR2,gene,,
http://identifiers.org/hgnc/12709,VPREB1,gene,,
http://identifiers.org/hgnc/12723,VSX1,gene,,
http://identifiers.org/hgnc/1975,VSX2,gene,,
http://identifiers.org/hgnc/37203,VWC2L,gene,,
http://identifiers.org/hgnc/12726,VWF,protein,,"vWF, vWF+"
http://identifiers.org/hgnc/12729,WARS,gene,,WARS1
http://identifiers.org/hgnc/26587,WDR49,gene,,
http://identifiers.org/hgnc/28020,WDR86,gene,,
http://identifiers.org/hgnc/18081,WIF1,gene,,
http://identifiers.org/hgnc/16267,WNT16,gene,,
http://identifiers.org/hgnc/12780,WNT2,gene,,
http://identifiers.org/hgnc/12781,WNT2B,gene,,
http://identifiers.org/hgnc/12796,WT1,gene,,
http://identifiers.org/hgnc/45056,XACT,gene,,
http://identifiers.org/hgnc/12801,XBP1,gene,,XBP1+
http://identifiers.org/hgnc/10645,XCL1,gene,,
http://identifiers.org/hgnc/10646,XCL2,gene,,
http://identifiers.org/hgnc/1625,XCR1,protein,,XCR1+
http://identifiers.org/hgnc/12810,XIST,gene,,
http://identifiers.org/hgnc/2428,YBX3+,gene,,YBX3
http://identifiers.org/hgnc/12930,ZBTB16,gene,,
http://identifiers.org/hgnc/31700,ZBTB7C,gene,,
http://identifiers.org/hgnc/14881,ZEB2,gene,,
http://identifiers.org/hgnc/777,ZFHX3,gene,,
http://identifiers.org/hgnc/50698,ZFPM2-AS1,gene,,
http://identifiers.org/hgnc/12872,ZIC1,gene,,
http://identifiers.org/hgnc/12873,ZIC2,gene,,
http://identifiers.org/hgnc/38408,ZNF736P9Y,gene,,
https://purl.org/ccf/ASCTB-TEMP_-leu5-and-met5-enkephalin,[Leu5]- and [Met5]-enkephalin,protein,,
https://purl.org/ccf/ASCTB-TEMP_a-smooth-muscle-actin,a smooth muscle actin,protein,,
https://purl.org/ccf/ASCTB-TEMP_asma,aSMA,protein,,
https://purl.org/ccf/ASCTB-TEMP_acid-phosphatase,acid phosphatase,protein,,
https://purl.org/ccf/ASCTB-TEMP_alkaline-phosphatase,alkaline phosphatase,protein,,
https://purl.org/ccf/ASCTB-TEMP_alpha-defensin-5a,alpha Defensin 5a,protein,,
https://purl.org/ccf/ASCTB-TEMP_alpha-smooth-muscle-actin,alpha smooth muscle actin,protein,,
https://purl.org/ccf/ASCTB-TEMP_bp-21201h5-1,bP-21201H5.1,gene,,
http://identifiers.org/hgnc/1435,calbindin 2,protein,,"CALB2, calbindin 2/calretinin, calretinin"
http://identifiers.org/hgnc/1384,calcium binding protein 1,protein,,CABP1
http://identifiers.org/hgnc/1394,calcium voltage-gated channel subunit alpha1 G,protein,,CACNA1G
https://purl.org/ccf/ASCTB-TEMP_caldesmon,caldesmon,protein,,
https://purl.org/ccf/ASCTB-TEMP_calponin,calponin,protein,,
https://purl.org/ccf/ASCTB-TEMP_carbohydrate-epitope-15-3-fucosyl-n-acetyl-lactosamine-,carbohydrate epitope 15 (3-fucosyl-N-acetyl-lactosamine),metabolites,,
https://purl.org/ccf/ASCTB-TEMP_cholesterol-esters,cholesterol esters,lipids,,
https://purl.org/ccf/ASCTB-TEMP_chromogranin-a,chromogranin A,gene,,
http://identifiers.org/hgnc/7067,class II major histocompatibility complex transactivator,protein,,CIITA
https://purl.org/ccf/ASCTB-TEMP_connexin-43,connexin 43,protein,,
http://identifiers.org/hgnc/17494,connexin 46,protein,,GJC2
http://identifiers.org/hgnc/6414,cytokeratin 12,protein,,KRT12
http://identifiers.org/hgnc/6440,cytokeratin 3,protein,,KRT3
http://identifiers.org/hgnc/2718,damage specific DNA binding protein 2,protein,,DDB2
http://identifiers.org/hgnc/12691,ezrin,protein,,EZR
http://identifiers.org/hgnc/3748,filaggrin,protein,,FLG
http://purl.bioontology.org/ontology/HGNC/gene,gene,gene,,
